county,county_pcode,county_lat,county_lon,year,maize_area_ha,maize_production_t,yield_t_ha,season_basis,yield_qc_flag,rain_dekads_available,rain_total_jan_jun_mm,rain_lta_jan_jun_mm,rain_anomaly_pct,rain_mean_dekad_mm,rain_std_dekad_mm,rain_cv,wet_dekads_ge20mm,heavy_dekads_ge50mm,dry_dekads_lt10mm,longest_dry_spell_dekads,rain_onset_doy,crop_source,crop_source_url,rainfall_source,rainfall_source_url
Baringo,KE030,0.726352,36.018591,1986,14769.234000,33221.269004,2.249356,Annual,0,18.000000,427.814810,465.744538,-8.143891,23.767489,25.731353,1.082628,9.000000,2.000000,8.000000,6.000000,91.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Bomet,KE036,-0.716095,35.238459,1986,25072.732433,88436.869757,3.527213,Annual,0,18.000000,767.210522,842.724213,-8.960665,42.622807,30.110432,0.706439,12.000000,6.000000,1.000000,1.000000,80.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Bungoma,KE039,0.785694,34.718757,1986,82000.000000,164000.000000,2.000000,Annual,0,18.000000,687.519996,854.742337,-19.564064,38.195555,31.175714,0.816213,11.000000,7.000000,3.000000,2.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Busia,KE040,0.375707,34.265111,1986,24500.000000,30400.000000,1.240816,Annual,0,18.000000,860.173077,900.425645,-4.470393,47.787393,34.782480,0.727859,12.000000,8.000000,3.000000,2.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Elgeyo-Marakwet,KE028,0.745102,35.560856,1986,20553.413731,57401.444324,2.792794,Annual,0,18.000000,560.373735,657.566659,-14.780695,31.131874,32.311280,1.037884,10.000000,3.000000,6.000000,6.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Embu,KE014,-0.532830,37.664629,1986,46156.000000,22158.000000,0.480068,Annual,0,18.000000,569.329675,525.286081,8.384687,31.629426,45.373281,1.434527,6.000000,4.000000,9.000000,6.000000,91.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Garissa,KE007,-0.520490,40.355590,1986,93.000000,27.452745,0.295191,Annual,0,18.000000,329.385566,240.279175,37.084525,18.299198,20.369223,1.113121,5.000000,3.000000,11.000000,6.000000,91.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Isiolo,KE011,1.006385,38.747651,1986,749.300000,525.000000,0.700654,Annual,0,18.000000,209.898795,173.962088,20.657781,11.661044,19.648818,1.684996,3.000000,2.000000,14.000000,6.000000,91.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Kajiado,KE034,-2.112369,36.777606,1986,17476.406039,32538.664425,1.861862,Annual,0,18.000000,433.876413,373.466385,16.175493,24.104245,29.341971,1.217295,6.000000,3.000000,8.000000,4.000000,91.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Kakamega,KE037,0.497190,34.800929,1986,117267.018813,232997.788471,1.986900,Annual,0,18.000000,807.136838,951.356143,-15.159339,44.840935,33.917433,0.756394,12.000000,7.000000,3.000000,2.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Kericho,KE035,-0.316683,35.225997,1986,38072.362143,134289.333688,3.527213,Annual,0,18.000000,711.074632,795.027352,-10.559727,39.504146,29.892345,0.756689,11.000000,7.000000,5.000000,2.000000,80.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Kiambu,KE022,-1.034385,36.843216,1986,28880.654042,79481.723093,2.752075,Annual,0,18.000000,686.809524,695.396027,-1.234765,38.156085,41.756474,1.094360,8.000000,4.000000,6.000000,4.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Kilifi,KE003,-3.152441,39.672708,1986,30158.000000,20210.000000,0.670137,Annual,0,18.000000,620.774752,488.607513,27.049776,34.487486,42.176316,1.222946,7.000000,5.000000,7.000000,6.000000,91.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Kirinyaga,KE020,-0.467350,37.301902,1986,36545.920424,59412.377679,1.625691,Annual,0,18.000000,712.666660,646.759723,10.190328,39.592592,48.668040,1.229221,9.000000,5.000000,9.000000,6.000000,91.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Kisii,KE045,-0.736677,34.753510,1986,34581.237070,124492.321982,3.599996,Annual,0,18.000000,936.925007,925.845013,1.196744,52.051389,36.123842,0.694003,14.000000,8.000000,0.000000,0.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Kisumu,KE042,-0.194380,34.777329,1986,17441.000000,30600.000000,1.754487,Annual,0,18.000000,791.362321,816.425122,-3.069822,43.964573,30.200736,0.686933,13.000000,7.000000,1.000000,1.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Kitui,KE015,-1.560490,38.371810,1986,60092.000000,1056.000000,0.017573,Annual,0,18.000000,311.928783,272.434005,14.497008,17.329377,25.090047,1.447833,5.000000,3.000000,12.000000,6.000000,91.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Kwale,KE002,-4.120591,39.066136,1986,10062.000000,9962.376238,0.990099,Annual,0,18.000000,565.223041,541.885007,4.306824,31.401280,38.429845,1.223831,7.000000,5.000000,6.000000,3.000000,91.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Laikipia,KE031,0.289134,36.825248,1986,16627.480771,46437.123498,2.792794,Annual,0,18.000000,394.155630,361.774838,8.950537,21.897535,28.002304,1.278788,6.000000,2.000000,8.000000,6.000000,91.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Lamu,KE005,-2.063679,40.545830,1986,2253.000000,2916.000000,1.294274,Annual,0,18.000000,973.034479,534.602138,82.010959,54.057471,91.202084,1.687132,9.000000,4.000000,7.000000,6.000000,91.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Machakos,KE016,-1.276237,37.394595,1986,84026.102946,85919.050546,1.022528,Annual,0,18.000000,443.137930,412.340392,7.468960,24.618774,32.803792,1.332471,6.000000,3.000000,10.000000,6.000000,91.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Makueni,KE017,-2.253637,37.876663,1986,93973.897054,96090.949454,1.022528,Annual,0,18.000000,351.836581,334.183265,5.282525,19.546477,24.097804,1.232846,5.000000,3.000000,11.000000,6.000000,91.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Mandera,KE009,3.230964,40.711346,1986,1216.000000,684.068407,0.562556,Annual,0,18.000000,176.389549,189.924349,-7.126416,9.799419,15.113078,1.542242,3.000000,1.000000,14.000000,9.000000,91.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Marsabit,KE010,2.860480,37.714884,1986,6695.000000,9038.000000,1.349963,Annual,0,18.000000,165.876735,184.486778,-10.087467,9.215374,13.011252,1.411907,4.000000,0.000000,14.000000,6.000000,91.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Meru,KE012,0.229055,37.776111,1986,43669.439880,76429.621656,1.750186,Annual,0,18.000000,576.546252,524.441410,9.935303,32.030347,49.531694,1.546399,7.000000,3.000000,8.000000,6.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Mombasa,KE001,-3.990448,39.701130,1986,400.000000,639.000000,1.597500,Annual,0,18.000000,940.800000,734.479994,28.090623,52.266667,76.295296,1.459731,9.000000,5.000000,8.000000,7.000000,80.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Murang'a,KE021,-0.828519,37.004173,1986,52223.584307,87975.558524,1.684594,Annual,0,18.000000,734.655460,695.837541,5.578589,40.814192,49.161895,1.204529,8.000000,5.000000,7.000000,5.000000,80.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Nairobi,KE047,-1.300489,36.827926,1986,1200.000000,1944.194419,1.620162,Annual,0,18.000000,567.115391,505.110248,12.275566,31.506411,37.108962,1.177823,8.000000,4.000000,9.000000,5.000000,91.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Nakuru,KE032,-0.458448,36.100384,1986,57180.058874,159692.108030,2.792794,Annual,0,18.000000,465.516796,535.090196,-13.002182,25.862044,25.119863,0.971302,9.000000,1.000000,7.000000,6.000000,91.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Nandi,KE029,0.227352,35.123876,1986,71506.481056,199702.849604,2.792794,Annual,0,18.000000,697.725276,819.099630,-14.818021,38.762515,28.579640,0.737301,12.000000,7.000000,4.000000,2.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Narok,KE033,-1.279878,35.476358,1986,25949.000000,28541.000000,1.099888,Annual,0,18.000000,495.130361,591.197598,-16.249599,27.507242,22.632567,0.822786,9.000000,3.000000,4.000000,1.000000,80.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Nyamira,KE046,-0.649378,34.933398,1986,18025.762930,64892.678018,3.599996,Annual,0,18.000000,843.517248,912.716100,-7.581640,46.862069,32.082274,0.684611,13.000000,6.000000,0.000000,0.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Nyandarua,KE018,-0.389093,36.497431,1986,22214.208328,61635.894808,2.774616,Annual,0,18.000000,579.249999,598.538580,-3.222613,32.180556,34.193851,1.062562,10.000000,4.000000,7.000000,6.000000,91.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Nyeri,KE019,-0.314375,36.930473,1986,26104.696706,40804.544065,1.563111,Annual,0,18.000000,743.263637,644.133946,15.389608,41.292424,46.094827,1.116302,8.000000,6.000000,7.000000,6.000000,91.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Samburu,KE025,1.541373,36.941540,1986,1834.565378,3415.708417,1.861862,Annual,0,18.000000,264.680292,270.988171,-2.327732,14.704461,19.830644,1.348614,5.000000,1.000000,12.000000,6.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Siaya,KE041,-0.057674,34.199887,1986,43574.000000,58823.000000,1.349956,Annual,0,18.000000,841.862500,811.195420,3.780480,46.770139,36.711424,0.784933,11.000000,8.000000,3.000000,2.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Taita Taveta,KE006,-3.405203,38.371760,1986,5187.000000,7271.000000,1.401774,Annual,0,18.000000,299.677361,310.607723,-3.519024,16.648742,15.646604,0.939807,7.000000,1.000000,9.000000,6.000000,91.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Tana River,KE004,-1.534918,39.550288,1986,1076.000000,1505.040504,1.398737,Annual,0,18.000000,226.325503,192.080568,17.828423,12.573639,11.923515,0.948295,5.000000,0.000000,10.000000,6.000000,91.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Tharaka-Nithi,KE013,-0.191445,37.960417,1986,14273.560120,24981.378344,1.750186,Annual,0,18.000000,615.107140,547.091662,12.432191,34.172619,50.918550,1.490039,7.000000,5.000000,8.000000,6.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Trans Nzoia,KE026,1.045915,34.980778,1986,47599.858703,173311.084416,3.641000,Annual,0,18.000000,554.101263,634.237966,-12.635116,30.783404,30.609863,0.994363,10.000000,2.000000,7.000000,6.000000,91.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Uasin Gishu,KE027,0.478188,35.303799,1986,59870.000000,199367.000000,3.329998,Annual,0,18.000000,513.693695,606.721928,-15.332927,28.538539,28.319490,0.992324,10.000000,1.000000,6.000000,3.000000,91.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Vihiga,KE038,0.084857,34.707784,1986,20132.981187,40002.211529,1.986900,Annual,0,18.000000,969.052621,1006.033351,-3.675895,53.836257,39.159948,0.727390,13.000000,8.000000,1.000000,1.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Wajir,KE008,1.939715,40.024507,1986,828.500000,224.482448,0.270950,Annual,0,18.000000,222.273669,193.539230,14.846829,12.348537,20.797979,1.684246,3.000000,2.000000,14.000000,6.000000,91.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
West Pokot,KE024,1.893374,35.212768,1986,12450.000000,28013.000000,2.250040,Annual,0,18.000000,437.275509,443.095810,-1.313553,24.293084,30.722731,1.264670,8.000000,2.000000,7.000000,6.000000,91.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Baringo,KE030,0.726352,36.018591,1987,16500.000000,51975.000000,3.150000,Annual,0,18.000000,492.561250,465.744538,5.757816,27.364514,25.144695,0.918880,8.000000,3.000000,7.000000,5.000000,91.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Bomet,KE036,-0.716095,35.238459,1987,31842.262938,114631.987750,3.599995,Annual,0,18.000000,951.578955,842.724213,12.917007,52.865497,28.032050,0.530252,16.000000,9.000000,0.000000,0.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Bungoma,KE039,0.785694,34.718757,1987,83570.000000,188030.000000,2.249970,Annual,0,18.000000,842.610004,854.742337,-1.419414,46.811667,31.230295,0.667148,15.000000,7.000000,3.000000,2.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Busia,KE040,0.375707,34.265111,1987,24900.000000,26890.000000,1.079920,Annual,0,18.000000,862.673078,900.425645,-4.192747,47.926282,27.884699,0.581825,15.000000,7.000000,1.000000,1.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Elgeyo-Marakwet,KE028,0.745102,35.560856,1987,21200.000000,57240.000000,2.700000,Annual,0,18.000000,675.797977,657.566659,2.772543,37.544332,31.115022,0.828754,11.000000,6.000000,3.000000,2.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Embu,KE014,-0.532830,37.664629,1987,46300.000000,62505.000000,1.350000,Annual,0,18.000000,485.109896,525.286081,-7.648439,26.950550,35.469904,1.316111,7.000000,4.000000,9.000000,6.000000,91.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Garissa,KE007,-0.520490,40.355590,1987,300.000000,240.054005,0.800180,Annual,0,18.000000,249.475598,240.279175,3.827391,13.859755,15.309119,1.104574,5.000000,1.000000,12.000000,9.000000,91.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Isiolo,KE011,1.006385,38.747651,1987,313.000000,613.000000,1.958466,Annual,0,18.000000,126.898795,173.962088,-27.053764,7.049933,10.009995,1.419871,1.000000,0.000000,14.000000,7.000000,91.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Kajiado,KE034,-2.112369,36.777606,1987,4134.000000,7441.000000,1.799952,Annual,0,18.000000,403.071625,373.466385,7.927150,22.392868,22.546346,1.006854,7.000000,1.000000,7.000000,2.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Kakamega,KE037,0.497190,34.800929,1987,104123.553822,178051.277036,1.710000,Annual,0,18.000000,940.747371,951.356143,-1.115121,52.263743,32.605202,0.623859,15.000000,8.000000,3.000000,2.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Kericho,KE035,-0.316683,35.225997,1987,48351.737062,174066.012250,3.599995,Annual,0,18.000000,855.955234,795.027352,7.663621,47.553069,28.232268,0.593700,14.000000,8.000000,2.000000,1.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Kiambu,KE022,-1.034385,36.843216,1987,15709.000000,26705.000000,1.699981,Annual,0,18.000000,595.619048,695.396027,-14.348224,33.089947,30.638818,0.925925,9.000000,5.000000,7.000000,3.000000,91.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Kilifi,KE003,-3.152441,39.672708,1987,44722.000000,26820.000000,0.599705,Annual,0,18.000000,496.544551,488.607513,1.624420,27.585808,37.557116,1.361465,7.000000,3.000000,9.000000,9.000000,91.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Kirinyaga,KE020,-0.467350,37.301902,1987,31284.000000,56310.000000,1.799962,Annual,0,18.000000,558.583330,646.759723,-13.633563,31.032407,32.438903,1.045323,7.000000,5.000000,8.000000,6.000000,91.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Kisii,KE045,-0.736677,34.753510,1987,35403.582529,124266.850765,3.510008,Annual,0,18.000000,948.000002,925.845013,2.392948,52.666667,26.451094,0.502236,15.000000,10.000000,0.000000,0.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Kisumu,KE042,-0.194380,34.777329,1987,15901.000000,31484.000000,1.980001,Annual,0,18.000000,825.217395,816.425122,1.076923,45.845411,22.858668,0.498603,14.000000,8.000000,0.000000,0.000000,60.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Kitui,KE015,-1.560490,38.371810,1987,110949.000000,55958.000000,0.504358,Annual,0,18.000000,237.738216,272.434005,-12.735484,13.207679,20.571585,1.557547,4.000000,1.000000,12.000000,6.000000,91.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
